epoch,time,discriminatorLoss,generatorLoss
0,28.671326160430908,0.4637629985809326,2.672318458557129
1,20.310949563980103,0.23284702003002167,2.9234936237335205
2,19.2160861492157,0.13486671447753906,6.03840446472168
3,21.376009702682495,0.07345297932624817,5.392567157745361
4,19.372094869613647,0.05156862735748291,6.1339874267578125
5,20.222840785980225,0.03649178147315979,5.6283159255981445
6,19.284993648529053,0.05689162015914917,4.705746173858643
7,20.06399416923523,0.039212483912706375,5.118132591247559
8,19.51889944076538,0.11614316701889038,5.665248870849609
9,20.03757643699646,0.1740356683731079,5.2954254150390625
10,19.401413679122925,0.1602415293455124,6.016817569732666
11,19.68862223625183,0.15766382217407227,4.617341995239258
12,20.075344800949097,0.14427249133586884,4.707243919372559
13,19.434277534484863,0.25846877694129944,4.931579113006592
14,20.096425771713257,0.17931681871414185,5.172112464904785
15,19.30281901359558,0.24158582091331482,4.187264442443848
16,20.2478609085083,0.19050632417201996,4.1476969718933105
17,19.332847356796265,0.18753014504909515,4.034646034240723
18,20.25529170036316,0.37889325618743896,3.5906355381011963
19,19.46882200241089,0.3442637622356415,4.015242099761963
20,20.22195029258728,0.4217391312122345,3.911768913269043
21,19.360086679458618,0.3760136663913727,3.2587730884552
22,20.18310523033142,0.43754148483276367,3.3789660930633545
23,19.129807949066162,0.34446001052856445,4.0247955322265625
24,20.42040228843689,0.3952021896839142,3.762030839920044
25,19.16220998764038,0.48094579577445984,2.8629798889160156
26,20.65301251411438,0.3494994640350342,3.9535818099975586
27,19.234577894210815,0.3571418225765228,2.4494762420654297
28,19.854689836502075,0.3875984847545624,2.4987094402313232
29,19.759196519851685,0.5768718719482422,2.657180070877075
30,19.692925930023193,0.8603968620300293,2.3041608333587646
31,19.85544991493225,0.4919278025627136,3.0912866592407227
32,19.656964540481567,0.4687739908695221,2.68618106842041
33,20.261767148971558,0.6306757926940918,2.2887649536132812
34,19.37831473350525,0.565418004989624,2.2972705364227295
35,20.213661432266235,0.7705172300338745,1.872441053390503
36,19.244551420211792,0.8022262454032898,2.441044807434082
37,20.1564621925354,0.5287333726882935,2.3445770740509033
38,19.36897110939026,0.8118575811386108,2.0448319911956787
39,20.22158980369568,0.8382365107536316,2.6010756492614746
40,19.520790815353394,0.6467472314834595,2.113391160964966
41,20.36371684074402,0.7672319412231445,1.8518662452697754
42,19.321458339691162,0.6626869440078735,2.0352232456207275
43,20.412930250167847,0.7000813484191895,2.0710928440093994
44,19.3039767742157,0.6381254196166992,1.9129836559295654
45,20.307422876358032,0.8965054750442505,1.4037073850631714
46,19.265605688095093,0.9403114318847656,1.7735726833343506
47,20.09716773033142,0.9034407138824463,1.729858636856079
48,19.499430418014526,1.0246422290802002,1.4575289487838745
49,19.950538158416748,0.7754732370376587,1.2809706926345825
50,19.66735816001892,0.8928840160369873,1.8943103551864624
51,19.74670934677124,0.9288864135742188,1.8888295888900757
52,19.893189668655396,0.9274441003799438,1.893211007118225
53,19.572399616241455,0.9504592418670654,1.4556745290756226
54,20.081838369369507,0.940950870513916,1.4872939586639404
55,19.381969928741455,0.8397624492645264,1.4739530086517334
56,19.98620057106018,0.8383910655975342,1.6498639583587646
57,19.674640893936157,0.8516157865524292,1.6008883714675903
58,20.204344987869263,0.86905837059021,1.6072499752044678
59,19.10360884666443,0.9771878123283386,1.4060219526290894
60,20.362521409988403,0.8716622591018677,1.5885093212127686
61,19.24318504333496,0.9043080806732178,1.3781002759933472
62,20.192814111709595,1.0771645307540894,1.382379174232483
63,19.265080213546753,0.7242538928985596,1.7513936758041382
64,20.199408292770386,0.8595195412635803,1.6073894500732422
65,19.306389331817627,0.9061441421508789,1.3530144691467285
66,20.353065490722656,1.0532867908477783,1.3570446968078613
67,19.49133849143982,1.164402961730957,1.3028638362884521
68,19.874403953552246,0.9859753847122192,1.4134167432785034
69,19.57259440422058,0.9238353371620178,1.4276894330978394
70,19.737974166870117,0.7533935308456421,1.3070193529129028
71,19.70867681503296,0.8975201845169067,1.3077877759933472
72,19.459521532058716,0.9950769543647766,1.6107616424560547
73,20.013474941253662,0.9947253465652466,1.1466635465621948
74,19.641505002975464,1.243253231048584,1.390655755996704
75,20.029048919677734,0.9598596096038818,1.2984533309936523
76,19.36693525314331,1.0027334690093994,1.2390810251235962
77,20.19829773902893,1.0638130903244019,1.2675422430038452
78,19.73328995704651,0.9783880710601807,1.1858737468719482
79,20.398569345474243,1.023661732673645,1.3499881029129028
80,19.463566303253174,1.0330110788345337,1.308264136314392
81,20.31265616416931,1.0764646530151367,1.3786640167236328
82,19.55639958381653,1.0034937858581543,1.1227244138717651
83,20.334871292114258,1.218587040901184,1.2032805681228638
84,19.42458748817444,0.9915770888328552,1.515960693359375
85,20.543956756591797,0.9684194922447205,1.1404277086257935
86,19.57634162902832,1.0742685794830322,1.0589594841003418
87,20.156686782836914,1.0696810483932495,1.0348623991012573
88,19.597081899642944,1.1564685106277466,1.206302285194397
89,20.241684198379517,1.2789438962936401,1.2621594667434692
90,19.368138074874878,1.13869309425354,1.4375576972961426
91,19.847744464874268,1.0236705541610718,1.1534870862960815
92,19.690136909484863,1.0871919393539429,1.14787757396698
93,19.52169895172119,1.1059486865997314,1.20663321018219
94,19.964357614517212,1.0635484457015991,1.3212172985076904
95,19.30437469482422,1.098172664642334,1.1917266845703125
96,20.110662937164307,1.0155246257781982,1.2286186218261719
97,19.65239667892456,1.0851659774780273,1.4016876220703125
98,20.31880283355713,1.1912238597869873,1.0896772146224976
99,19.450968265533447,1.2132034301757812,1.0882172584533691
