epoch,time,discriminatorLoss,generatorLoss
0,42.266998291015625,0.0004604930873028934,9.27372932434082
1,33.5048086643219,0.006334102246910334,10.818469047546387
2,35.71068572998047,0.0005020212847739458,12.85738754272461
3,33.86447715759277,0.04757070168852806,8.357098579406738
4,34.25531244277954,0.00981522910296917,8.954524993896484
5,33.52297329902649,0.017064323648810387,6.930590629577637
6,34.23740315437317,0.02689089998602867,5.551151752471924
7,33.979037284851074,0.032373715192079544,7.68691349029541
8,34.77436590194702,0.015930186957120895,8.747992515563965
9,33.86242365837097,0.0898330807685852,8.839064598083496
10,34.89127969741821,0.12354125082492828,7.24979829788208
11,33.87759208679199,0.08846302330493927,6.248260498046875
12,34.85650944709778,0.036879587918519974,7.334621429443359
13,34.12050247192383,0.25281018018722534,4.670287609100342
14,34.51171135902405,0.2458275407552719,4.484852313995361
15,34.26542568206787,0.31614550948143005,4.060845375061035
16,34.38097810745239,0.3972797393798828,3.536741256713867
17,33.80076766014099,0.3540286123752594,4.31490421295166
18,33.66938328742981,0.27545154094696045,3.6047773361206055
19,33.03910779953003,0.45823851227760315,2.939258575439453
20,33.33959245681763,0.5218971967697144,2.9159066677093506
21,32.79781198501587,0.37781888246536255,3.289402961730957
22,33.6819531917572,0.5599876642227173,2.9472179412841797
23,32.613823652267456,0.5890581607818604,2.500189781188965
24,33.328813791275024,0.6312601566314697,1.9771522283554077
25,32.922661542892456,0.47560951113700867,1.9947518110275269
26,33.54359173774719,0.5276602506637573,2.375293016433716
27,32.6544828414917,0.5481823086738586,1.9536813497543335
28,33.15604257583618,0.5735470056533813,2.0951619148254395
29,33.20375609397888,0.5553184151649475,2.1457746028900146
30,33.054752588272095,0.8113930225372314,1.6931201219558716
31,33.26002240180969,0.646223247051239,2.146695137023926
32,32.786144495010376,0.7109017372131348,1.8767718076705933
33,33.50140118598938,0.7921435832977295,1.7682244777679443
34,32.72671699523926,0.757064700126648,1.9383392333984375
35,33.350587606430054,0.9017972946166992,1.752183198928833
36,33.17448663711548,0.6659954190254211,2.0136194229125977
37,33.7159857749939,0.8049095869064331,2.188307046890259
38,32.53420543670654,0.6716287136077881,1.6927157640457153
39,33.56343388557434,0.7457982301712036,1.8759429454803467
40,32.868014335632324,0.867648184299469,1.7040544748306274
41,33.0730984210968,0.9476370811462402,1.71635103225708
42,32.860623359680176,0.9478099346160889,1.8439877033233643
43,32.77971577644348,0.780404806137085,1.7730578184127808
44,33.49490308761597,0.8801441788673401,1.6434037685394287
45,32.498135566711426,0.8784687519073486,1.898457646369934
46,33.62893462181091,0.932815432548523,1.6379995346069336
47,33.57297396659851,1.01839280128479,1.6430102586746216
48,33.906676054000854,0.9013803005218506,1.6030813455581665
49,32.81196737289429,0.8226191997528076,1.5324289798736572
