epoch,time,discriminatorLoss,generatorLoss
0,29.33534002304077,1.2183290719985962,1.0663554668426514
1,20.644219636917114,0.46538352966308594,2.187803268432617
2,19.433429479599,0.4009208679199219,3.4135775566101074
3,21.075754404067993,0.37128758430480957,4.284747123718262
4,20.084726095199585,0.3188141882419586,4.615870475769043
5,19.440085887908936,0.481500506401062,3.4619085788726807
6,20.363982439041138,0.31837549805641174,3.296212911605835
7,19.45787787437439,0.2820795774459839,4.374637126922607
8,20.03697371482849,0.5250869989395142,2.824784994125366
9,20.054919004440308,0.3302156925201416,3.4532482624053955
10,19.47685933113098,0.47636809945106506,2.808253049850464
11,20.608858585357666,0.7507612705230713,2.344017744064331
12,19.74972701072693,0.5564125776290894,2.3485987186431885
13,20.46559977531433,0.5632773637771606,2.8644421100616455
14,20.00900101661682,0.4870370626449585,2.853410482406616
15,19.59441065788269,0.5485767722129822,2.32894229888916
16,20.794042348861694,0.68266761302948,2.1373610496520996
17,19.558980226516724,0.8262858390808105,2.4116568565368652
18,20.579620122909546,0.6495444774627686,1.869568109512329
19,19.797425985336304,0.8558976650238037,1.9446167945861816
20,19.636954069137573,0.7341319918632507,1.776733636856079
21,20.611518144607544,0.8490597009658813,1.65420401096344
22,19.486141681671143,0.6867966651916504,1.6966701745986938
23,20.378501176834106,0.8078312873840332,1.7614065408706665
24,19.57499647140503,0.8684457540512085,1.6414180994033813
25,19.62013816833496,0.8922659158706665,1.640866756439209
26,20.498396635055542,0.9495512247085571,1.659796118736267
27,19.292591094970703,0.9883785247802734,1.4875586032867432
28,20.406557321548462,0.8557283282279968,1.752871036529541
29,19.696618795394897,0.9612130522727966,1.421663761138916
30,19.79937720298767,1.0086325407028198,1.5283641815185547
31,20.00105619430542,1.0233373641967773,1.313275694847107
32,19.418288707733154,0.9924077987670898,1.102711796760559
33,20.714400053024292,1.017146348953247,1.2730146646499634
34,19.450825452804565,1.0499391555786133,1.1928893327713013
35,19.961865186691284,0.9659382104873657,1.4424673318862915
36,20.074822187423706,0.9159685373306274,1.5115994215011597
37,19.631311178207397,0.8675220012664795,1.4896514415740967
38,20.511778593063354,1.2862558364868164,1.2689552307128906
39,19.48799157142639,1.0178284645080566,1.2095973491668701
40,20.483198881149292,1.03228759765625,1.2763025760650635
41,20.279284477233887,1.0767054557800293,1.0921128988265991
42,20.11775779724121,1.1198408603668213,1.2070541381835938
43,20.927746772766113,1.0928473472595215,1.1335675716400146
44,20.487433195114136,1.2074072360992432,1.0023144483566284
45,21.670998334884644,1.2226171493530273,1.0020431280136108
46,20.004595279693604,1.0360852479934692,1.1827727556228638
47,20.796881914138794,1.1925042867660522,1.0305827856063843
48,20.049997568130493,1.083899974822998,1.0431500673294067
49,20.05619788169861,1.1653881072998047,0.9862499833106995
