epoch,time,discriminatorLoss,generatorLoss
0,20.967257261276245,0.038296326994895935,5.774510860443115
1,19.128883361816406,0.03865275904536247,5.539398193359375
2,19.9414165019989,0.013446670025587082,6.70438814163208
3,19.155321836471558,0.09739907830953598,6.463187217712402
4,19.983413696289062,0.07335595786571503,7.478250980377197
5,19.42346978187561,0.04092782735824585,6.530969142913818
6,19.60395884513855,0.03125731274485588,5.523941516876221
7,20.105911016464233,0.029229264706373215,6.593743801116943
8,19.278745412826538,0.03966697305440903,5.75938081741333
9,19.867515563964844,0.02468622475862503,6.285250663757324
10,19.197037935256958,0.02346181683242321,5.720428466796875
11,19.91779136657715,0.07066424190998077,7.015596866607666
12,19.532898426055908,0.07173175364732742,6.771611213684082
13,19.897294521331787,0.12599439918994904,6.064100742340088
14,19.39960503578186,0.11070676147937775,5.593245506286621
15,19.817974090576172,0.2034078985452652,3.76483154296875
16,19.507461071014404,0.33762145042419434,4.649904251098633
17,19.48506736755371,0.39101821184158325,3.993154764175415
18,19.90259861946106,0.4468993544578552,3.3773062229156494
19,19.12977361679077,0.32837626338005066,3.8575918674468994
20,19.996882438659668,0.2622743248939514,3.667849063873291
21,19.271095752716064,0.32205015420913696,3.3182756900787354
22,19.77733016014099,0.3970392346382141,3.1797173023223877
23,19.444339275360107,0.3874463438987732,3.5048625469207764
24,19.88554859161377,0.4042212963104248,3.41886305809021
25,19.46312427520752,0.5533564686775208,2.5566062927246094
26,20.048542022705078,0.5849004983901978,1.939538836479187
27,19.980979681015015,0.5676431655883789,2.0517325401306152
28,19.754791021347046,0.7347360849380493,2.2273106575012207
29,20.51883292198181,0.5181640386581421,2.5479345321655273
30,19.509448051452637,0.682976484298706,1.7150088548660278
31,19.862924098968506,0.6591571569442749,2.105301856994629
32,19.46660280227661,0.7664620280265808,1.7683264017105103
33,20.188756227493286,0.8189351558685303,1.7298961877822876
34,19.669195890426636,0.715618908405304,1.6477934122085571
35,19.54671835899353,0.9431018829345703,1.6586942672729492
36,20.20984387397766,0.9442477226257324,1.4619570970535278
37,19.510435819625854,0.752633810043335,1.6765841245651245
38,20.016404390335083,1.1072840690612793,1.4439386129379272
39,19.061848878860474,0.8838838934898376,1.5879406929016113
40,20.328760147094727,0.9957106113433838,1.437005877494812
41,19.304678916931152,0.9775536060333252,1.409751534461975
42,19.898883819580078,0.9783563613891602,1.35374116897583
43,19.91003656387329,1.0224746465682983,1.284590482711792
44,19.484112977981567,1.0382955074310303,1.3722949028015137
45,20.1269793510437,1.1363356113433838,1.2815570831298828
46,19.176345825195312,1.0787012577056885,1.2819541692733765
47,20.04928994178772,1.0112669467926025,1.398459792137146
48,19.149200916290283,1.054086446762085,1.1515058279037476
49,20.053037405014038,1.143621802330017,1.1297080516815186
